respondent_id,survey_year,enterprise_ai_priority,genai_no_use,genai_free_personal,genai_paid_personal,genai_paid_by_company,genai_copilot,genai_question_available,genai_eligible
year_1_000432,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000433,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000434,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000435,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000436,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000437,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000438,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000439,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000440,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000441,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000442,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000443,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000444,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000445,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000446,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000447,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000448,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000449,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000450,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000451,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000452,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000453,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000454,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000455,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000456,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000457,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000458,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000459,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000460,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000461,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000462,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000463,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000464,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000465,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000466,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000467,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000468,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000469,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000470,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000471,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000472,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000473,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000474,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000475,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000476,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000477,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000478,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000479,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000480,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000481,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000482,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000483,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000484,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000485,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000486,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000487,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000488,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000489,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000490,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000491,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000492,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000493,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000494,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000495,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000496,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000497,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000498,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000499,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000500,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000501,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000502,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000503,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000504,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000505,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000506,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000507,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000508,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000509,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000510,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000511,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000512,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000513,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000514,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000515,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000516,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000517,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000518,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000519,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000520,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000521,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000522,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000523,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000524,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000525,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000526,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000527,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000528,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000529,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000530,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000531,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000532,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000533,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000534,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000535,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000536,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000537,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000538,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000539,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000540,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000541,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000542,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000543,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000544,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000545,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000546,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000547,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000548,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000549,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000550,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000551,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000552,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000553,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000554,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000555,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000556,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000557,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000558,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000559,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000560,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000561,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000562,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000563,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000564,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000565,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000566,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000567,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000568,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000569,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000570,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000571,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000572,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000573,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000574,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000575,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000576,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000577,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000578,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000579,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000580,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000581,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000582,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000583,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000584,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000585,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000586,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000587,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000588,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000589,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000590,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000591,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000592,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000593,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000594,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000595,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000596,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000597,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000598,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000599,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000600,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000601,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000602,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000603,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000604,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000605,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000606,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000607,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000608,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000609,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000610,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000611,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000612,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000613,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000614,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000615,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000616,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000617,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000618,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000619,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000620,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000621,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000622,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000623,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000624,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000625,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000626,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000627,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000628,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000629,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000630,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000631,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000632,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000633,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000634,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000635,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000636,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000637,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000638,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000639,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000640,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000641,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000642,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000643,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000644,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000645,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000646,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000647,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000648,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000649,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000650,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000651,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000652,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000653,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000654,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000655,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000656,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000657,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000658,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000659,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000660,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000661,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000662,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000663,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000664,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000665,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000666,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000667,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000668,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000669,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000670,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000671,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000672,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000673,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000674,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000675,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000676,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000677,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000678,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000679,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000680,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000681,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000682,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000683,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000684,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000685,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000686,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000687,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000688,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000689,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000690,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000691,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000692,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000693,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000694,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000695,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000696,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000697,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000698,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000699,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000700,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000701,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000702,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000703,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000704,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000705,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000706,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000707,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000708,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000709,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000710,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000711,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000712,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000713,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000714,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000715,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000716,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000717,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000718,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000719,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000720,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000721,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000722,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000723,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000724,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000725,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000726,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000727,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000728,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000729,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000730,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000731,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000732,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000733,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000734,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000735,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000736,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000737,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000738,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000739,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000740,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000741,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000742,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000743,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000744,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000745,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000746,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000747,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000748,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000749,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000750,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000751,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000752,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000753,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000754,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000755,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000756,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000757,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000758,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000759,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000760,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000761,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000762,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000763,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000764,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000765,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000766,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000767,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000768,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000769,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000770,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000771,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000772,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000773,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000774,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000775,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000776,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000777,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000778,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000779,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000780,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000781,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000782,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000783,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000784,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000785,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000786,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000787,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000788,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000789,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000790,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000791,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000792,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000793,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000794,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000795,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000796,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000797,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000798,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000799,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000800,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000801,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000802,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000803,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000804,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000805,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000806,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000807,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000808,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000809,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000810,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000811,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000812,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000813,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000814,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000815,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000816,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000817,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000818,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000819,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000820,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000821,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000822,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000823,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000824,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000825,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000826,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000827,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000828,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000829,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000830,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000831,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000832,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000833,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000834,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000835,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000836,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000837,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000838,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000839,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000840,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000841,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000842,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000843,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000844,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000845,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000846,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000847,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000848,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000849,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000850,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000851,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000852,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000853,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000854,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000855,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000856,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000857,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000858,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000859,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000860,year_1,NOT_AVAILABLE,,,,,,False,False
year_1_000861,year_1,NOT_AVAILABLE,,,,,,False,False
