respondent_id,survey_year,technology,technology_family,selected
year_1_001075,year_1,MySQL,DATABASE,False
year_1_001076,year_1,MySQL,DATABASE,False
year_1_001077,year_1,MySQL,DATABASE,False
year_1_001078,year_1,MySQL,DATABASE,True
year_1_001079,year_1,MySQL,DATABASE,False
year_1_001080,year_1,MySQL,DATABASE,True
year_1_001081,year_1,MySQL,DATABASE,False
year_1_001082,year_1,MySQL,DATABASE,True
year_1_001083,year_1,MySQL,DATABASE,True
year_1_001084,year_1,MySQL,DATABASE,True
year_1_001085,year_1,MySQL,DATABASE,False
year_1_001086,year_1,MySQL,DATABASE,False
year_1_001087,year_1,MySQL,DATABASE,True
year_1_001088,year_1,MySQL,DATABASE,False
year_1_001089,year_1,MySQL,DATABASE,False
year_1_001090,year_1,MySQL,DATABASE,False
year_1_001091,year_1,MySQL,DATABASE,False
year_1_001092,year_1,MySQL,DATABASE,False
year_1_001093,year_1,MySQL,DATABASE,True
year_1_001094,year_1,MySQL,DATABASE,True
year_1_001095,year_1,MySQL,DATABASE,False
year_1_001096,year_1,MySQL,DATABASE,False
year_1_001097,year_1,MySQL,DATABASE,False
year_1_001098,year_1,MySQL,DATABASE,False
year_1_001100,year_1,MySQL,DATABASE,True
year_1_001101,year_1,MySQL,DATABASE,False
year_1_001102,year_1,MySQL,DATABASE,True
year_1_001103,year_1,MySQL,DATABASE,True
year_1_001104,year_1,MySQL,DATABASE,False
year_1_001105,year_1,MySQL,DATABASE,False
year_1_001106,year_1,MySQL,DATABASE,False
year_1_001107,year_1,MySQL,DATABASE,False
year_1_001108,year_1,MySQL,DATABASE,False
year_1_001109,year_1,MySQL,DATABASE,False
year_1_001110,year_1,MySQL,DATABASE,False
year_1_001111,year_1,MySQL,DATABASE,True
year_1_001112,year_1,MySQL,DATABASE,False
year_1_001113,year_1,MySQL,DATABASE,False
year_1_001114,year_1,MySQL,DATABASE,True
year_1_001115,year_1,MySQL,DATABASE,True
year_1_001116,year_1,MySQL,DATABASE,False
year_1_001117,year_1,MySQL,DATABASE,True
year_1_001118,year_1,MySQL,DATABASE,True
year_1_001119,year_1,MySQL,DATABASE,True
year_1_001120,year_1,MySQL,DATABASE,True
year_1_001121,year_1,MySQL,DATABASE,False
year_1_001122,year_1,MySQL,DATABASE,False
year_1_001123,year_1,MySQL,DATABASE,False
year_1_001124,year_1,MySQL,DATABASE,False
year_1_001125,year_1,MySQL,DATABASE,False
year_1_001126,year_1,MySQL,DATABASE,False
year_1_001127,year_1,MySQL,DATABASE,False
year_1_001128,year_1,MySQL,DATABASE,False
year_1_001129,year_1,MySQL,DATABASE,False
year_1_001130,year_1,MySQL,DATABASE,False
year_1_001131,year_1,MySQL,DATABASE,False
year_1_001132,year_1,MySQL,DATABASE,False
year_1_001133,year_1,MySQL,DATABASE,False
year_1_001134,year_1,MySQL,DATABASE,False
year_1_001135,year_1,MySQL,DATABASE,False
year_1_001136,year_1,MySQL,DATABASE,False
year_1_001137,year_1,MySQL,DATABASE,False
year_1_001138,year_1,MySQL,DATABASE,False
year_1_001139,year_1,MySQL,DATABASE,True
year_1_001140,year_1,MySQL,DATABASE,True
year_1_001141,year_1,MySQL,DATABASE,False
year_1_001142,year_1,MySQL,DATABASE,True
year_1_001143,year_1,MySQL,DATABASE,False
year_1_001144,year_1,MySQL,DATABASE,True
year_1_001145,year_1,MySQL,DATABASE,False
year_1_001146,year_1,MySQL,DATABASE,False
year_1_001147,year_1,MySQL,DATABASE,True
year_1_001148,year_1,MySQL,DATABASE,False
year_1_001149,year_1,MySQL,DATABASE,False
year_1_001150,year_1,MySQL,DATABASE,False
year_1_001151,year_1,MySQL,DATABASE,True
year_1_001152,year_1,MySQL,DATABASE,False
year_1_001153,year_1,MySQL,DATABASE,True
year_1_001154,year_1,MySQL,DATABASE,True
year_1_001155,year_1,MySQL,DATABASE,False
year_1_001156,year_1,MySQL,DATABASE,False
year_1_001157,year_1,MySQL,DATABASE,False
year_1_001158,year_1,MySQL,DATABASE,False
year_1_001159,year_1,MySQL,DATABASE,False
year_1_001160,year_1,MySQL,DATABASE,False
year_1_001161,year_1,MySQL,DATABASE,False
year_1_001162,year_1,MySQL,DATABASE,False
year_1_001163,year_1,MySQL,DATABASE,False
year_1_001164,year_1,MySQL,DATABASE,False
year_1_001165,year_1,MySQL,DATABASE,True
year_1_001167,year_1,MySQL,DATABASE,False
year_1_001168,year_1,MySQL,DATABASE,False
year_1_001169,year_1,MySQL,DATABASE,False
year_1_001170,year_1,MySQL,DATABASE,True
year_1_001171,year_1,MySQL,DATABASE,False
year_1_001172,year_1,MySQL,DATABASE,False
year_1_001173,year_1,MySQL,DATABASE,False
year_1_001174,year_1,MySQL,DATABASE,False
year_1_001175,year_1,MySQL,DATABASE,False
year_1_001176,year_1,MySQL,DATABASE,False
year_1_001177,year_1,MySQL,DATABASE,False
year_1_001178,year_1,MySQL,DATABASE,False
year_1_001179,year_1,MySQL,DATABASE,False
year_1_001180,year_1,MySQL,DATABASE,True
year_1_001181,year_1,MySQL,DATABASE,False
year_1_001182,year_1,MySQL,DATABASE,True
year_1_001183,year_1,MySQL,DATABASE,False
year_1_001184,year_1,MySQL,DATABASE,True
year_1_001185,year_1,MySQL,DATABASE,False
year_1_001186,year_1,MySQL,DATABASE,False
year_1_001187,year_1,MySQL,DATABASE,False
year_1_001188,year_1,MySQL,DATABASE,True
year_1_001189,year_1,MySQL,DATABASE,False
year_1_001190,year_1,MySQL,DATABASE,False
year_1_001191,year_1,MySQL,DATABASE,False
year_1_001192,year_1,MySQL,DATABASE,False
year_1_001193,year_1,MySQL,DATABASE,False
year_1_001194,year_1,MySQL,DATABASE,False
year_1_001195,year_1,MySQL,DATABASE,True
year_1_001196,year_1,MySQL,DATABASE,False
year_1_001197,year_1,MySQL,DATABASE,False
year_1_001198,year_1,MySQL,DATABASE,False
year_1_001199,year_1,MySQL,DATABASE,False
year_1_001200,year_1,MySQL,DATABASE,False
year_1_001201,year_1,MySQL,DATABASE,False
year_1_001202,year_1,MySQL,DATABASE,False
year_1_001203,year_1,MySQL,DATABASE,True
year_1_001204,year_1,MySQL,DATABASE,False
year_1_001205,year_1,MySQL,DATABASE,True
year_1_001206,year_1,MySQL,DATABASE,False
year_1_001207,year_1,MySQL,DATABASE,True
year_1_001208,year_1,MySQL,DATABASE,False
year_1_001209,year_1,MySQL,DATABASE,True
year_1_001210,year_1,MySQL,DATABASE,False
year_1_001211,year_1,MySQL,DATABASE,False
year_1_001212,year_1,MySQL,DATABASE,True
year_1_001213,year_1,MySQL,DATABASE,False
year_1_001214,year_1,MySQL,DATABASE,True
year_1_001216,year_1,MySQL,DATABASE,False
year_1_001217,year_1,MySQL,DATABASE,False
year_1_001218,year_1,MySQL,DATABASE,False
year_1_001219,year_1,MySQL,DATABASE,False
year_1_001220,year_1,MySQL,DATABASE,False
year_1_001221,year_1,MySQL,DATABASE,True
year_1_001222,year_1,MySQL,DATABASE,False
year_1_001223,year_1,MySQL,DATABASE,True
year_1_001224,year_1,MySQL,DATABASE,False
year_1_001225,year_1,MySQL,DATABASE,True
year_1_001226,year_1,MySQL,DATABASE,True
year_1_001227,year_1,MySQL,DATABASE,False
year_1_001228,year_1,MySQL,DATABASE,True
year_1_001229,year_1,MySQL,DATABASE,True
year_1_001230,year_1,MySQL,DATABASE,True
year_1_001231,year_1,MySQL,DATABASE,False
year_1_001232,year_1,MySQL,DATABASE,False
year_1_001233,year_1,MySQL,DATABASE,True
year_1_001234,year_1,MySQL,DATABASE,False
year_1_001235,year_1,MySQL,DATABASE,True
year_1_001236,year_1,MySQL,DATABASE,False
year_1_001237,year_1,MySQL,DATABASE,False
year_1_001238,year_1,MySQL,DATABASE,False
year_1_001239,year_1,MySQL,DATABASE,False
year_1_001240,year_1,MySQL,DATABASE,True
year_1_001241,year_1,MySQL,DATABASE,False
year_1_001242,year_1,MySQL,DATABASE,True
year_1_001243,year_1,MySQL,DATABASE,False
year_1_001244,year_1,MySQL,DATABASE,False
year_1_001245,year_1,MySQL,DATABASE,True
year_1_001246,year_1,MySQL,DATABASE,False
year_1_001247,year_1,MySQL,DATABASE,False
year_1_001248,year_1,MySQL,DATABASE,False
year_1_001249,year_1,MySQL,DATABASE,False
year_1_001250,year_1,MySQL,DATABASE,False
year_1_001251,year_1,MySQL,DATABASE,True
year_1_001252,year_1,MySQL,DATABASE,True
year_1_001253,year_1,MySQL,DATABASE,False
year_1_001254,year_1,MySQL,DATABASE,False
year_1_001255,year_1,MySQL,DATABASE,False
year_1_001256,year_1,MySQL,DATABASE,True
year_1_001257,year_1,MySQL,DATABASE,True
year_1_001258,year_1,MySQL,DATABASE,False
year_1_001259,year_1,MySQL,DATABASE,False
year_1_001260,year_1,MySQL,DATABASE,False
year_1_001261,year_1,MySQL,DATABASE,False
year_1_001262,year_1,MySQL,DATABASE,False
year_1_001263,year_1,MySQL,DATABASE,True
year_1_001264,year_1,MySQL,DATABASE,False
year_1_001265,year_1,MySQL,DATABASE,False
year_1_001266,year_1,MySQL,DATABASE,False
year_1_001267,year_1,MySQL,DATABASE,False
year_1_001268,year_1,MySQL,DATABASE,False
year_1_001269,year_1,MySQL,DATABASE,False
year_1_001270,year_1,MySQL,DATABASE,True
year_1_001271,year_1,MySQL,DATABASE,True
year_1_001272,year_1,MySQL,DATABASE,False
year_1_001273,year_1,MySQL,DATABASE,False
year_1_001274,year_1,MySQL,DATABASE,False
year_1_001275,year_1,MySQL,DATABASE,False
year_1_001276,year_1,MySQL,DATABASE,False
year_1_001277,year_1,MySQL,DATABASE,False
year_1_001278,year_1,MySQL,DATABASE,False
year_1_001279,year_1,MySQL,DATABASE,True
year_1_001280,year_1,MySQL,DATABASE,True
year_1_001281,year_1,MySQL,DATABASE,False
year_1_001282,year_1,MySQL,DATABASE,False
year_1_001283,year_1,MySQL,DATABASE,True
year_1_001284,year_1,MySQL,DATABASE,False
year_1_001285,year_1,MySQL,DATABASE,True
year_1_001286,year_1,MySQL,DATABASE,False
year_1_001287,year_1,MySQL,DATABASE,True
year_1_001288,year_1,MySQL,DATABASE,False
year_1_001289,year_1,MySQL,DATABASE,False
year_1_001290,year_1,MySQL,DATABASE,False
year_1_001291,year_1,MySQL,DATABASE,True
year_1_001292,year_1,MySQL,DATABASE,False
year_1_001293,year_1,MySQL,DATABASE,False
year_1_001294,year_1,MySQL,DATABASE,True
year_1_001295,year_1,MySQL,DATABASE,False
year_1_001296,year_1,MySQL,DATABASE,True
year_1_001297,year_1,MySQL,DATABASE,True
year_1_001298,year_1,MySQL,DATABASE,False
year_1_001299,year_1,MySQL,DATABASE,False
year_1_001300,year_1,MySQL,DATABASE,False
year_1_001301,year_1,MySQL,DATABASE,False
year_1_001302,year_1,MySQL,DATABASE,False
year_1_001303,year_1,MySQL,DATABASE,True
year_1_001304,year_1,MySQL,DATABASE,False
year_1_001305,year_1,MySQL,DATABASE,False
year_1_001306,year_1,MySQL,DATABASE,False
year_1_001307,year_1,MySQL,DATABASE,False
year_1_001308,year_1,MySQL,DATABASE,True
year_1_001309,year_1,MySQL,DATABASE,False
year_1_001310,year_1,MySQL,DATABASE,False
year_1_001311,year_1,MySQL,DATABASE,True
year_1_001312,year_1,MySQL,DATABASE,False
year_1_001313,year_1,MySQL,DATABASE,False
year_1_001314,year_1,MySQL,DATABASE,False
year_1_001315,year_1,MySQL,DATABASE,False
year_1_001316,year_1,MySQL,DATABASE,False
year_1_001317,year_1,MySQL,DATABASE,False
year_1_001318,year_1,MySQL,DATABASE,False
year_1_001319,year_1,MySQL,DATABASE,False
year_1_001320,year_1,MySQL,DATABASE,False
year_1_001321,year_1,MySQL,DATABASE,False
year_1_001322,year_1,MySQL,DATABASE,False
year_1_001323,year_1,MySQL,DATABASE,False
year_1_001324,year_1,MySQL,DATABASE,False
year_1_001325,year_1,MySQL,DATABASE,False
year_1_001326,year_1,MySQL,DATABASE,False
year_1_001327,year_1,MySQL,DATABASE,False
year_1_001328,year_1,MySQL,DATABASE,False
year_1_001329,year_1,MySQL,DATABASE,False
year_1_001330,year_1,MySQL,DATABASE,False
year_1_001331,year_1,MySQL,DATABASE,False
year_1_001332,year_1,MySQL,DATABASE,False
year_1_001333,year_1,MySQL,DATABASE,False
year_1_001334,year_1,MySQL,DATABASE,False
year_1_001335,year_1,MySQL,DATABASE,False
year_1_001336,year_1,MySQL,DATABASE,False
year_1_001337,year_1,MySQL,DATABASE,True
year_1_001338,year_1,MySQL,DATABASE,False
year_1_001339,year_1,MySQL,DATABASE,True
year_1_001340,year_1,MySQL,DATABASE,False
year_1_001341,year_1,MySQL,DATABASE,False
year_1_001342,year_1,MySQL,DATABASE,False
year_1_001343,year_1,MySQL,DATABASE,False
year_1_001344,year_1,MySQL,DATABASE,False
year_1_001345,year_1,MySQL,DATABASE,False
year_1_001346,year_1,MySQL,DATABASE,False
year_1_001347,year_1,MySQL,DATABASE,True
year_1_001348,year_1,MySQL,DATABASE,False
year_1_001349,year_1,MySQL,DATABASE,False
year_1_001350,year_1,MySQL,DATABASE,True
year_1_001351,year_1,MySQL,DATABASE,False
year_1_001352,year_1,MySQL,DATABASE,False
year_1_001353,year_1,MySQL,DATABASE,False
year_1_001354,year_1,MySQL,DATABASE,False
year_1_001355,year_1,MySQL,DATABASE,False
year_1_001356,year_1,MySQL,DATABASE,True
year_1_001357,year_1,MySQL,DATABASE,False
year_1_001358,year_1,MySQL,DATABASE,False
year_1_001359,year_1,MySQL,DATABASE,True
year_1_001360,year_1,MySQL,DATABASE,False
year_1_001361,year_1,MySQL,DATABASE,False
year_1_001362,year_1,MySQL,DATABASE,True
year_1_001363,year_1,MySQL,DATABASE,True
year_1_001364,year_1,MySQL,DATABASE,True
year_1_001365,year_1,MySQL,DATABASE,True
year_1_001366,year_1,MySQL,DATABASE,False
year_1_001367,year_1,MySQL,DATABASE,True
year_1_001368,year_1,MySQL,DATABASE,False
year_1_001369,year_1,MySQL,DATABASE,False
year_1_001370,year_1,MySQL,DATABASE,False
year_1_001371,year_1,MySQL,DATABASE,False
year_1_001372,year_1,MySQL,DATABASE,True
year_1_001373,year_1,MySQL,DATABASE,False
year_1_001374,year_1,MySQL,DATABASE,True
year_1_001375,year_1,MySQL,DATABASE,False
year_1_001376,year_1,MySQL,DATABASE,False
year_1_001377,year_1,MySQL,DATABASE,False
year_1_001378,year_1,MySQL,DATABASE,False
year_1_001379,year_1,MySQL,DATABASE,True
year_1_001380,year_1,MySQL,DATABASE,False
year_1_001381,year_1,MySQL,DATABASE,True
year_1_001382,year_1,MySQL,DATABASE,False
year_1_001383,year_1,MySQL,DATABASE,False
year_1_001384,year_1,MySQL,DATABASE,True
year_1_001385,year_1,MySQL,DATABASE,False
year_1_001386,year_1,MySQL,DATABASE,False
year_1_001387,year_1,MySQL,DATABASE,False
year_1_001388,year_1,MySQL,DATABASE,False
year_1_001389,year_1,MySQL,DATABASE,False
year_1_001390,year_1,MySQL,DATABASE,True
year_1_001391,year_1,MySQL,DATABASE,False
year_1_001392,year_1,MySQL,DATABASE,True
year_1_001394,year_1,MySQL,DATABASE,False
year_1_001395,year_1,MySQL,DATABASE,False
year_1_001397,year_1,MySQL,DATABASE,False
year_1_001398,year_1,MySQL,DATABASE,True
year_1_001401,year_1,MySQL,DATABASE,False
year_1_001402,year_1,MySQL,DATABASE,False
year_1_001404,year_1,MySQL,DATABASE,False
year_1_001405,year_1,MySQL,DATABASE,True
year_1_001406,year_1,MySQL,DATABASE,False
year_1_001407,year_1,MySQL,DATABASE,False
year_1_001409,year_1,MySQL,DATABASE,True
year_1_001410,year_1,MySQL,DATABASE,False
year_1_001411,year_1,MySQL,DATABASE,False
year_1_001413,year_1,MySQL,DATABASE,False
year_1_001414,year_1,MySQL,DATABASE,True
year_1_001415,year_1,MySQL,DATABASE,True
year_1_001416,year_1,MySQL,DATABASE,True
year_1_001417,year_1,MySQL,DATABASE,False
year_1_001419,year_1,MySQL,DATABASE,False
year_1_001420,year_1,MySQL,DATABASE,True
year_1_001421,year_1,MySQL,DATABASE,False
year_1_001423,year_1,MySQL,DATABASE,False
year_1_001424,year_1,MySQL,DATABASE,False
year_1_001427,year_1,MySQL,DATABASE,True
year_1_001428,year_1,MySQL,DATABASE,False
year_1_001430,year_1,MySQL,DATABASE,True
year_1_001433,year_1,MySQL,DATABASE,False
year_1_001434,year_1,MySQL,DATABASE,False
year_1_001435,year_1,MySQL,DATABASE,True
year_1_001437,year_1,MySQL,DATABASE,False
year_1_001438,year_1,MySQL,DATABASE,True
year_1_001440,year_1,MySQL,DATABASE,False
year_1_001443,year_1,MySQL,DATABASE,False
year_1_001445,year_1,MySQL,DATABASE,True
year_1_001446,year_1,MySQL,DATABASE,True
year_1_001447,year_1,MySQL,DATABASE,False
year_1_001448,year_1,MySQL,DATABASE,True
year_1_001449,year_1,MySQL,DATABASE,False
year_1_001451,year_1,MySQL,DATABASE,False
year_1_001452,year_1,MySQL,DATABASE,True
year_1_001453,year_1,MySQL,DATABASE,False
year_1_001454,year_1,MySQL,DATABASE,False
year_1_001455,year_1,MySQL,DATABASE,False
year_1_001456,year_1,MySQL,DATABASE,False
year_1_001457,year_1,MySQL,DATABASE,True
year_1_001459,year_1,MySQL,DATABASE,True
year_1_001460,year_1,MySQL,DATABASE,False
year_1_001461,year_1,MySQL,DATABASE,False
year_1_001462,year_1,MySQL,DATABASE,False
year_1_001463,year_1,MySQL,DATABASE,False
year_1_001464,year_1,MySQL,DATABASE,True
year_1_001465,year_1,MySQL,DATABASE,False
year_1_001466,year_1,MySQL,DATABASE,False
year_1_001467,year_1,MySQL,DATABASE,True
year_1_001469,year_1,MySQL,DATABASE,True
year_1_001470,year_1,MySQL,DATABASE,True
year_1_001471,year_1,MySQL,DATABASE,False
year_1_001473,year_1,MySQL,DATABASE,False
year_1_001474,year_1,MySQL,DATABASE,True
year_1_001475,year_1,MySQL,DATABASE,False
year_1_001477,year_1,MySQL,DATABASE,False
year_1_001478,year_1,MySQL,DATABASE,False
year_1_001479,year_1,MySQL,DATABASE,False
year_1_001480,year_1,MySQL,DATABASE,False
year_1_001481,year_1,MySQL,DATABASE,False
year_1_001482,year_1,MySQL,DATABASE,False
year_1_001486,year_1,MySQL,DATABASE,False
year_1_001488,year_1,MySQL,DATABASE,True
year_1_001489,year_1,MySQL,DATABASE,True
year_1_001491,year_1,MySQL,DATABASE,True
year_1_001492,year_1,MySQL,DATABASE,True
year_1_001493,year_1,MySQL,DATABASE,False
year_1_001494,year_1,MySQL,DATABASE,False
year_1_001496,year_1,MySQL,DATABASE,True
year_1_001497,year_1,MySQL,DATABASE,True
year_1_001498,year_1,MySQL,DATABASE,False
year_1_001499,year_1,MySQL,DATABASE,False
year_1_001500,year_1,MySQL,DATABASE,False
year_1_001501,year_1,MySQL,DATABASE,False
year_1_001504,year_1,MySQL,DATABASE,False
year_1_001505,year_1,MySQL,DATABASE,True
year_1_001507,year_1,MySQL,DATABASE,True
year_1_001509,year_1,MySQL,DATABASE,False
year_1_001510,year_1,MySQL,DATABASE,False
year_1_001511,year_1,MySQL,DATABASE,True
year_1_001512,year_1,MySQL,DATABASE,False
year_1_001514,year_1,MySQL,DATABASE,False
year_1_001517,year_1,MySQL,DATABASE,True
year_1_001518,year_1,MySQL,DATABASE,False
year_1_001519,year_1,MySQL,DATABASE,True
year_1_001520,year_1,MySQL,DATABASE,False
year_1_001521,year_1,MySQL,DATABASE,False
year_1_001522,year_1,MySQL,DATABASE,False
year_1_001523,year_1,MySQL,DATABASE,False
year_1_001525,year_1,MySQL,DATABASE,False
year_1_001527,year_1,MySQL,DATABASE,False
year_1_001528,year_1,MySQL,DATABASE,False
year_1_001529,year_1,MySQL,DATABASE,False
year_1_001532,year_1,MySQL,DATABASE,False
year_1_001533,year_1,MySQL,DATABASE,True
year_1_001534,year_1,MySQL,DATABASE,False
year_1_001535,year_1,MySQL,DATABASE,False
year_1_001536,year_1,MySQL,DATABASE,False
year_1_001537,year_1,MySQL,DATABASE,False
year_1_001538,year_1,MySQL,DATABASE,True
year_1_001539,year_1,MySQL,DATABASE,False
year_1_001541,year_1,MySQL,DATABASE,False
year_1_001542,year_1,MySQL,DATABASE,False
year_1_001543,year_1,MySQL,DATABASE,False
year_1_001544,year_1,MySQL,DATABASE,False
year_1_001545,year_1,MySQL,DATABASE,False
year_1_001546,year_1,MySQL,DATABASE,True
year_1_001547,year_1,MySQL,DATABASE,False
year_1_001548,year_1,MySQL,DATABASE,False
year_1_001549,year_1,MySQL,DATABASE,False
year_1_001550,year_1,MySQL,DATABASE,False
year_1_001551,year_1,MySQL,DATABASE,False
year_1_001552,year_1,MySQL,DATABASE,True
year_1_001553,year_1,MySQL,DATABASE,False
year_1_001554,year_1,MySQL,DATABASE,True
year_1_001556,year_1,MySQL,DATABASE,False
year_1_001557,year_1,MySQL,DATABASE,True
year_1_001558,year_1,MySQL,DATABASE,False
year_1_001563,year_1,MySQL,DATABASE,False
year_1_001565,year_1,MySQL,DATABASE,False
year_1_001567,year_1,MySQL,DATABASE,True
year_1_001568,year_1,MySQL,DATABASE,False
year_1_001569,year_1,MySQL,DATABASE,False
year_1_001570,year_1,MySQL,DATABASE,False
year_1_001571,year_1,MySQL,DATABASE,False
year_1_001572,year_1,MySQL,DATABASE,True
year_1_001573,year_1,MySQL,DATABASE,False
year_1_001574,year_1,MySQL,DATABASE,True
year_1_001575,year_1,MySQL,DATABASE,False
year_1_001576,year_1,MySQL,DATABASE,True
year_1_001577,year_1,MySQL,DATABASE,False
year_1_001580,year_1,MySQL,DATABASE,False
year_1_001581,year_1,MySQL,DATABASE,False
year_1_001582,year_1,MySQL,DATABASE,True
year_1_001583,year_1,MySQL,DATABASE,True
year_1_001585,year_1,MySQL,DATABASE,False
year_1_001586,year_1,MySQL,DATABASE,False
year_1_001587,year_1,MySQL,DATABASE,False
year_1_001588,year_1,MySQL,DATABASE,False
year_1_001589,year_1,MySQL,DATABASE,False
year_1_001590,year_1,MySQL,DATABASE,False
year_1_001591,year_1,MySQL,DATABASE,False
year_1_001592,year_1,MySQL,DATABASE,False
year_1_001593,year_1,MySQL,DATABASE,False
year_1_001594,year_1,MySQL,DATABASE,False
year_1_001595,year_1,MySQL,DATABASE,True
year_1_001597,year_1,MySQL,DATABASE,False
year_1_001598,year_1,MySQL,DATABASE,True
year_1_001599,year_1,MySQL,DATABASE,False
year_1_001601,year_1,MySQL,DATABASE,False
year_1_001602,year_1,MySQL,DATABASE,False
year_1_001606,year_1,MySQL,DATABASE,False
year_1_001607,year_1,MySQL,DATABASE,False
year_1_001609,year_1,MySQL,DATABASE,True
year_1_001612,year_1,MySQL,DATABASE,True
year_1_001613,year_1,MySQL,DATABASE,False
year_1_001614,year_1,MySQL,DATABASE,False
year_1_001615,year_1,MySQL,DATABASE,True
year_1_001616,year_1,MySQL,DATABASE,False
year_1_001617,year_1,MySQL,DATABASE,True
year_1_001618,year_1,MySQL,DATABASE,False
year_1_001619,year_1,MySQL,DATABASE,True
year_1_001620,year_1,MySQL,DATABASE,False
year_1_001621,year_1,MySQL,DATABASE,True
year_1_001622,year_1,MySQL,DATABASE,False
year_1_001623,year_1,MySQL,DATABASE,True
year_1_001624,year_1,MySQL,DATABASE,False
year_1_001627,year_1,MySQL,DATABASE,False
year_1_001628,year_1,MySQL,DATABASE,False
year_1_001629,year_1,MySQL,DATABASE,False
year_1_001630,year_1,MySQL,DATABASE,False
year_1_001633,year_1,MySQL,DATABASE,False
year_1_001636,year_1,MySQL,DATABASE,False
year_1_001637,year_1,MySQL,DATABASE,False
year_1_001638,year_1,MySQL,DATABASE,False
year_1_001640,year_1,MySQL,DATABASE,True
